	Location		Label
	001450e8		CvtNuIFFTexAnimSet
	145238		CvtNuIFFTextureSet
	001455c0		CvtNuIFFSplineSet
	001456c8		CalcDimsAddFaceOn
	001457d0		CvtNuIFFGeomDef
	00145b60		ReadNuIFFGeomSkin
	00145d00		ReadNuIFFGeomVtx
	00145ee0		CvtNuIFFGeomPrim
	146080		MakeFaceOnDma
	001461e8		CvtNuIFFGeomTri
	146458		CvtNuIFFGeomTriStrip
	146718		CvtNuIFFInstSet
	146880		CvtNuIFFAnimationLibrary
	00146e10		CvtNuIFFScene
	001472e8		CvtNuIFFGScene
	147880		NuGScnConvertScene
	00147b00		NuNodeRead
	00147e58		CvtNodes
	148258		ReadTextureSet
	001483d0		ReadMaterialSet
	148658		NuGScnDuplicate
	001489c0		ReadObjSet
	001493c0		ReadTexAnimSet
	149648		ReadNuIFFTexAnimSet
	149870		ReadAnimationLibrary
	00149a80		ReadSplineSet
	00149d90		DbgBlkType
	00149f88		NuGScnLoadFix
	0014a688		NuGScnUpdate
	0014a9d8		NuGScnRndr3
	0014ac30		NuGScnRndr2
	0014b158		NuGScnRndr
	0014b3a0		NuSpecialSetAttr
	0014b820		NuGScnSetTmpWkspc
	0014b830		NuGScnSetCfg
	0014b838		NuGScnRemove
	0014b900		NuGScnLoad
	0014b9e8		NuGScnRead
	0014bae8		NuGScnTranslate
	0014bb50		NuGScnAddExt
	0014bb90		NuExtSpecialDuplicate
	0014bcc8		NuExtSpecialDelete
	0014bce0		NuGSceneSetCrossFade
	0014bd30		NuGSceneProcessCrossFade
	0014bdc8		NuGScnMtlUpdate
	0014bdd0		NuSpecialFind
	0014be60		NuSpecialGetPos
	0014be90		NuSpecialGetMtx
	0014bf28		NuSpecialDrawAt
	0014bf60		NuSplineFind
	0014bfe8		NuSplineFindAllSub
	0014c0a0		NuSplineGetRandomPoint
	0014c158		NuSceneReAssignTexAnims
	0014c1b8		CvtNuIFFGeom
	0014c320		CvtNuIFFFaceOnGeom
	0014c408		CvtNuIFFNodeHierarchy
	0014c498		FindSplinePtSize
	0014c504		NuRndrStreamLink
	0014c558		NuHGobjDestroyDynamic
	0014c9f0		NuHGobjLoad
	0014cba0		ReadNuIFFHGobj
	0014cdd0		ReadNuIFFHGobjSet
	0014d718		NuGHGWriteGobj
	0014d980		NuGHGWrite
	0014ea90		NuGHGRead
	0014f518		NuHGobjBoundingBoxToLine
	0014f810		NuHGobjCollideSphere
	0014fa18		NuHGobjDestroy
	0014fae8		NuHGobjPOIMtx
	0014fb58		NuHGobjPOIMtxWithCheck
	0014fbe8		NuHGobjGetPOI
	0014fc28		NuHGobjJointMtx
	0014fc60		NuHGobjJointMtxWithCheck
	0014fcb8		NuHGobjBoundingSphereToSphere
	0014fe10		NuHGobjBoundingBoxToSphere
	0014fef8		NuHGobjBoundingCylinderToSphere
	0014ffa8		NuHGobjBoundingSphereToLine
	150068		NuHGobjReadForCutScene
	150120		ReadNuIFFCollideData
	001501f8		NuGHGFixupGobj
	001502e0		NuCvtDmaFaceOn
	150788		NuCvtDmaFaceY
	00150c58		NuCvtSizeDmaBezTriCFromIdx
	00150d50		NuCvtDmaBezTriCFromIdx
	151970		NuCvtTriStreamCFromIdx
	00151dc0		NuCvtTriStripStreamCFromIdx
	152258		NuCvtSizeDmaTriCFromIdx
	152420		NuCvtDmaTriCFromIdx
	153050		NuCvtSizeDmaTriStripCFromIdx
	153468		NuCvtDmaTriStripCFromIdx
	154508		NuPs2CreateFaceOn
	154870		NuCvtCalcFastPoint
	00154a00		NuPs2CreateRenderStream
	00154e70		NuPs2DestroyRenderStream
	00154ea8		NuCvtGeoSetColourRefOffset
	00154eb0		NuCvtGeoFixup
	00154ef0		NuCvtGeoBeginColourRef
	00154f08		NuCvtGeoEndColourRef
	00154f40		NuCvtSizeDmaFaceOn
	00154fe8		NuCvtSizeDmaFaceY
	155090		NuCvtSetMaxSpan
	001550c0		NuCvtGeoAddColourRef
	155108		NuCvtDestroyPacketInfo
	155138		ShareEdge
	155320		WriteWeights
	155608		AddPointDataToPacket
	00155b98		GenModData
	00155e98		EndSkinPacket
	156080		FindStripNext
	156250		AddStripTri
	156498		GenStrips
	156668		NuPs2CreateSkinDma
	00156cd8		SortPrimdefs
	157430		SetVtxSkinData
	157650		NuPs2CreateSkinNorm
	00157e38		NuPs2CreateSkinSmoothOld
	158630		NuPs2CreateSkinSmooth
	001589e8		NuPs2CreateSkin
	00158a68		NuPs2DestroySkin
	00158b18		CloseSkinning
	00158b48		InitSkinning
	00158b98		ResetSkinning
	00158ba8		NuPs2SetTempSkinBuffer
	00158bf8		NuCvtSknInstFix
	00158c38		NuCvtSknInstUnFix
	00158c78		PrevPktIdx
	00158ce8		NuGobjColourBlend
	00158d40		NuGobjColourBlendGobj
	00158dc0		NuTexAnimProgAssembleEnd
	00158eb8		pftaXDef
	00158fd8		pftaGoto
	159108		pftaXRef
	159238		pftaBtex
	159490		pftaGosub
	001595c0		pftaUntiltex
	159700		NuTexAnimProgReadScript
	001599a8		NuTexAnimEnvProc
	0015a1d8		NuTexAnimProgSysInit
	0015a228		NuTexAnimProgRelease
	0015a230		NuTexAnimProgFind
	0015a278		NuTexAnimProgDestroy
	0015a2d8		NuTexAnimProgCreate
	0015a3c0		NuTexAnimProgWrite
	0015a418		NuTexAnimProgRead
	0015a518		NuTexAnimEnvDestroy
	0015a548		NuTexAnimEnvCreate
	0015a620		NuTexAnimEnvReset
	0015a650		NuTexAnimRestart
	0015a6b8		NuTexAnimSetSignals
	0015a6e0		NuTexAnimProcessList
	0015a728		NuTexAnimFind
	0015a780		NuTexAnimDestroy
	0015a7f0		NuTexAnimCreate
	0015a960		NuTexAnimAddList
	0015a9b8		NuTexAnimRemoveList
	0015aa50		NuTexAnimProcess
	0015aac0		NuTexAnimProgInit
	0015ab20		pftaTex
	0015ab80		pftaTexAdj
	0015ac48		pftaWait
	0015ace0		pftaRate
	0015ad78		pftaOn
	0015adc0		pftaOff
	0015ae08		pftaLabel
	0015af10		pftaRet
	0015af38		pftaRepeat
	0015afd8		pftaRepend
	0015b000		pftaEnd
	0015b028		pftaScriptname
	0015b060		NuTexAnimResetList
	0015b0a8		mtlSetDefaults
	0015b240		NuFPatchMakeMaterial
	0015b3e8		initCamera
	0015b730		NuRndrFPatchBegin
	0015b9d8		NuRndrFPatchInit
	0015c7d8		NuRndrFPatchCameraUpdate
	0015c958		NuRndrFPatchHeightField
	0015cd98		NuFPatchHeightFieldIndexSlow
	0015d240		NuFPatchHeightFieldIndex
	0015dd00		NuMtxBilinear
	0015dfe0		NuFPatchSplit
	0015e618		NuFPatchTesselateGrid
	0015e948		NuFPatchTesselateSphereRec
	0015ec28		NuFPatchUpdateLight
	0015ee10		NuFPatchGenerateWorld
	160400		NuFPatchShadowCast
	160750		yy
	001608f0		NuFPatchMakeHeightFieldBuffer
	00161f88		NuFPatchHeightFieldIndexFast
	162240		NuFPatchGetStream
	162248		NuRndrFPatchEnd
	001622c8		NuRndrFPatch
	001622e8		NuRndrFPatchN
	162358		NuFPatchAnimateWaterTable
	162458		NuFPatchTesselateSphere
	162480		NuFPatchLightTexture
	162698		NuFPatchSetTidsN
	001626c8		NuRndrFPatchHeightFieldIndex
	162738		NuFPatchLightPoint
	162810		testShadowCast
	001628b8		Blend16Pixels
	00162b70		NuTexCreateLowResColourMap
	00162da0		BilinearExpand
	00162f60		NuTexCreateLuminanceMultiplyMap
	163640		initWater
	163828		fixNewMaterials
	00163c58		fixMaterials
	164398		NuWaterInit
	164528		animateWaterTables
	164898		animateWater
	00164b70		NuWaterRender
	00164ce0		NuWaterOverride
	00164d98		NuWaterSpeed
	00164da8		NuWaterLoad
	00164dd8		BlockConv4to32
	00164ee8		PageConv4to32
	165190		PageConv8to32
	165498		Conv4to32
	165758		Conv8to32
	00165a10		NuTexSwizzelBits
	00165c88		BlockConv8to32
	00165d20		QuantizeTexture
	166060		GenTextureLoad
	00166dd8		GenPaletteLoad
	001670c8		Ps2TxSetStateData
	001672d8		Ps2TxSetSurfaceStateData
	001674c8		NuPs2CreateRenderTarget
	167840		NuPs2ChangeTexPalStreamTemp
	001679c8		NuPs2TintTexPalStreamTemp
	00167b28		NuPs2TxCreate
	00167e50		NuPs2TxGenUpload
	168160		Ps2TxValToPowerOfTwo
	001681a0		NuPs2TxDestroy
	168230		NuPs2TxUploadPal
	168348		NuPs2ChangeTexPal
	168448		Ps2TxGetTex0
	001684b8		GetTexturePreLoad
	001684f0		tbRender
	001689b0		NuPs2Init
	00168ae8		NuPs2InitIOP
	00168e90		idmacGs
	00168fd0		idmacVif1
	169100		NuPs2InitVideo
	001695a0		NuPs2VideoScreenDump
	00169bc0		NuPs2ScreenSwap
	00169e78		NuMcOpen
	00169eb8		NuMcRead
	00169ef8		NuMcWrite
	00169f38		NuMcClose
	00169f78		NuMcDelete
	00169fb8		NuMcSeek
	00169ff8		NuMcWriteFloat
	0016a048		NuMcWriteInt
	0016a098		NuMcWriteUnsignedInt
	0016a0e8		NuMcWriteShort
	0016a138		NuMcWriteChar
	0016a188		NuMcReadFloat
	0016a1c0		NuMcReadInt
	0016a1f8		NuMcReadUnsignedInt
	0016a230		NuMcReadShort
	0016a268		NuMcReadChar
	0016a2a0		tbsetCreate
	0016a3b0		tbsetDestroy
	0016a3d8		tbslotReset
	0016a418		tbslotLastValue
	0016a448		tbslotBeginFn
	0016a478		tbslotBeginExFn
	0016a4a8		tbslotEndFn
	0016a530		tbInit
	0016a618		NuPs2GetRenderWidth
	0016a628		NuPs2GetRenderHeight
	0016a638		NuPs2VideoSetPos
	0016a6b8		NuPs2GrabScreen
	0016a810		NuPs2EnableAutoScreenSwap
	0016a890		NuPs2DisableAutoScreenSwap
	0016a900		NuPs2GetViewport
	0016a988		NuEnableVBlankE
	0016a9c0		NuDisableVBlankE
	0016aa00		NuIntAddVBlankE
	0016aab8		NuIntRemVBlankE
	0016ab18		NuEnableVBlankS
	0016ab50		NuDisableVBlankS
	0016ab90		NuIntAddVBlankS
	0016ac48		NuIntRemVBlankS
	0016aca8		NuEnableVBlank
	0016ad00		NuDisableVBlank
	0016ad68		ps2videoGetFreeMem
	0016adc0		NuPs2CopyCurrentBackBuffer
	0016ae30		NuPs2CopyCurrentFrontBuffer
	0016aea0		NuPs2CopyCurrentZBuffer
	0016af10		NuPs2GetCurrentBackBuffer
	0016af40		NuPs2GetCurrentFrontBuffer
	0016af70		NuPs2GetCurrentZBuffer
	0016afa0		NuPs2GetRenderRange
	0016afb0		NuPs2GetRenderXCentre
	0016afc0		NuPs2GetRenderYCentre
	0016afd0		timeUserReset
	0016aff0		timeUserRead
	0016b000		NuIntAddAllHandlers
	0016b0d8		NuIntRemoveAllHandlers
	0016b160		ifnVif1
	0016b170		ifnVBlankE
	0016b1e0		ifnVBlankS
	0016b248		NuPs2FlushVRam
	0016b3c0		GenerateGammaTable
	0016b4a0		GetElapsedTime
	0016b4d0		NuPs2InitVU
	0016b528		VU1_DisplayFRegs
	0016b5f8		VU1_DisplaySRegs
	0016b678		VU1_LoadXD
	0016b6d0		GSRegDecode
	0016ba30		DirectDecode
	0016bd18		VTDecode
	0016c620		TagWalk
	0016c948		gsBeginGifPacket
	0016c9f0		gsCloseGifPacket
	0016cad0		NuScratchReset
	0016cae0		NuScratchAlloc32
	0016cb18		NuScratchAlloc64
	0016cb60		NuScratchAlloc128
	0016cba8		NuScratchRelease
	0016cbb8		vpDmaTag_Set
	0016cbe0		vpDmaTag_Cnt
	0016cc00		vpDmaTag_End
	0016cc20		vpDmaTag_EndEx
	0016cc48		vpDmaTag_Ref
	0016cc70		VU0_DmaWrite
	0016ccd8		VU0_DmaGetStatus
	0016ccf0		GS_DmaGetStatus
	0016cd58		GS_DmaWrite
	0016ce10		VU1_DmaWrite
	0016cec8		VU1_DmaWriteN
	0016cf48		VU1_DmaRead
	0016cfc8		VU1_DmaGetStatus
	0016d040		SPR_DmaWriteN
	0016d0b8		SPR_DmaReadN
	0016d130		SPR_DmaGetWriteStatus
	0016d148		SPR_DmaGetReadStatus
	0016d160		GS_DmaWriteN
	0016d1c8		GS_DmaGetWriteStatus
	0016d1e0		vtBeginDirect
	0016d200		vtCloseDirect
	0016d228		VifTagDummy
	0016d230		VifTagWalk
	0016d310		CrcChain
	0016d430		VU1_DmaGetStatusI
	0016d448		NuPs2ReadPad
	0016e208		NuPs2ClosePad
	0016e248		NuPs2OpenPad
	0016e368		NuPs2ApplyDeadZone
	0016e3c8		InitPadPlayRecord
	0016e470		SavePadRecord
	0016e4f0		PadRecPtr
	0016e510		NuPs2PadDemoEnd
	0016e518		NuPs2PadSetMotors
	0016e560		PadPlayOff
	0016e568		DeadZoneValue
	0016e5c0		CreateDmaPartEffectList
	0016e7f0		CreateDmaParticleSet
	0016e8e0		LinkDmaParticalSets
	0016e978		PartDebugHeader
	0016ea14		vpVifAlign128
	0016ea30		vpDmaTag_CntEx
	0016ea58		vpDmaTag_CallEx
	0016ea80		vpDmaTag_Call
	0016eaa4		vpDmaTag_RefEx
	0016eacc		vpDmaTag_Ret
	0016eaf0		vpDmaTag_RetEx
	0016eb18		vpDmaTag_Next
	0016eb3c		vpDmaTag_NextEx
	0016eb64		vpDmaTag_Copy
	0016eb74		vpDmaTag_RepointCopy
	0016eb90		vpDmaTag_ChangeCopy
	0016ec88		vpDmaTag_Close
	0016eca8		vpVifAlign64
	0016ece0		AddClipPoint
	0016ef10		ClipPolygon
	0016f458		ClipDrawTriangle
	0016f980		TestCurrZN
	0016f990		TestCurrLeft
	0016f9a0		TestCurrRight
	0016f9b0		TestCurrTop
	0016f9c0		TestCurrBottom
	0016f9d0		TestPrevZN
	0016f9e0		TestPrevLeft
	0016f9f0		TestPrevRight
	0016fa00		TestPrevTop
	0016fa10		TestPrevBottom
	0016fa20		IntersectZN
	0016fa58		IntersectLeft
	0016fa88		IntersectRight
	0016fab0		IntersectTop
	0016fae0		IntersectBottom
	0016fb18		ReadTerrain
	0016fec0		terraininit
	001709d8		ReadTerrainPickup
	00170bf0		terrainpickupinit
	00170f50		TerrainPlatformOldUpdate
	171040		TerrainPlatformNewUpdate
	171360		TerrDraw
	171718		TerrDrawSitu
	00171a58		TerrDrawPlat
	00171fc8		SphereDraw
	172228		RotateVec
	172338		RotateTerrain
	172538		DeRotateTerrain
	001728e8		DeRotatePoint
	001729f0		InsidePolLines
	173038		NewScan
	00173ab8		NewScanRot
	00174ba0		NewCast
	175850		CheckCylinder
	00175fb0		CheckSphere
	176168		CheckSphereTer
	176308		HitPoly
	176888		HitWallSpline
	177070		HitTerrain
	001774c0		HitTerrPoly
	177778		ScanTerrain
	179400		TerrainImpactNorm
	179640		TerrainImpact
	00179c90		TerrainImpactPlatform
	00179ec0		TerrainPlatformMoveCheck
	0017a220		TerrainPlatformEmbedded
	0017b190		StorePlatImpact
	0017b3f0		PlatformChecks
	0017c008		NewTerrain
	0017c420		TerrainSideClamp
	0017c518		TerrShapeSideStep
	0017c928		CubeImpact
	0017cc08		NewTerrainScaleY
	0017d188		RayImpact
	0017d328		NewRayCast
	0017d530		NewRayCastMask
	0017d740		NewRayCastSet
	0017d960		NewRayCastSetMask
	0017db90		NewPlatInst
	0017dde8		DeletePlatinst
	0017df70		NewScanHandelFull
	0017efc8		NewScanHandelSubset
	0017f938		ScanTerrainHandel
	180370		NewRayCastSetHandel
	180598		TerrainTrackBack
	180830		ScanTerrainPlatform
	001815c8		NewRayCastPlatForm
	001817f0		TerrShowCamTerr
	001818f8		TerrainSetCur
	181900		NewShadow
	181980		NewShadowMask
	00181a10		NewShadowTol
	00181a98		NewShadowTolMask
	00181b30		NewShadowPlat
	00181bb0		NewShadowMaskPlat
	00181c40		NewShadowMaskPlatRot
	00181cc8		NewShadowTolPlat
	00181d50		NewShadowTolMaskPlat
	00181de8		AddCollisionSphere
	00181e38		AddPickupTerr
	00181f40		NewTerrAxisFreedom
	00181fc0		NewShapeInit
	00181fd0		CrashDataPtr
	00181fd8		noterraininit
	00181ff8		TerrainInfo
	182018		ShadowInfo
	182038		ShadowRoofInfo
	182058		EShadowRoofInfo
	182078		ShadowDir
	001820b0		EShadowInfo
	001820d0		FindPlatInst
	182150		UpdatePlatinst
	182178		PlatInstRotate
	001821a8		PlatInstBounce
	182208		PlatInstGetHit
	182238		PlatImpactInfo
	182288		PlatformCrush
	182290		TerrainPlatGetMtx
	001822c8		TerrainPlatId
	001822d0		NewScanInit
	001822e8		NewScanHandel
	182350		NewRaySetDisablePalt
	182358		DrawPlatform
	182428		TerrFlush
	182438		DrawWallSpline
	001824e8		DerotateMovementVector
	182598		InsideLineF
	001825d8		ScanTerrId
	182618		AllocTerrId
	182658		FullDeflect
	001826d0		FullDeflectTest
	001827c0		FullReflect
	182840		TerrainMoveImpactData
	182948		PlatformConnect
	001829e0		OffPlat
	001829e8		GenericDebinfoDmaTypeUpdate
	183158		GenDebIndex
	001833a0		GenDebIndexRadial
	183610		GenDebIndexRadialRotor
	001838d8		GenDebIndexSpheroid
	00183b98		GenDebIndexBounceY
	184068		GenDebIndexBounceXZ
	001844d0		GenDebIndexPos
	184688		GenDebIndexPosRandTime
	184860		GenDebIndexWaterFall
	00184aa8		GenDebIndexWaterFallSplash
	00184cb0		CreateAlphaBlendTexture256
	00184f48		SplashEffect
	001850c8		SplashBodyEffect
	185250		SetupDebris
	00185ce0		DebReAlloc2
	001861f8		DebFree
	186518		DebFreeInstantly
	001866a0		DebrisStartOffset
	001867a8		AddVariableShotDebrisEffectMtx2
	00186dd8		AddDebrisEffect
	001872a8		DebrisDraw
	187540		Debris
	188880		DebrisCollisionCheck
	00188b48		AddDebEff
	00188bf0		DebrisOff
	00188c20		DebrisOn
	00188c50		AddFiniteShotDebrisEffect
	00188cc0		AddVariableShotDebrisEffect
	00188dd0		AddVariableShotDebrisEffectMtx
	00188ee0		DebReAlloc
	00188f40		DebrisOrientation
	189038		DebrisOrientationMtx
	001890f8		DebrisPosOrientationMtx
	001891e0		DebrisEmitterOrientation
	001892d8		DebrisEmiterPos
	189310		DebrisReflectionOrientation
	189360		DebrisSetTrigger
	001893a0		DebrisSetGroupID
	001893d0		DebrisSetup
	001893f0		DebrisSetRenderGroup
	001893f8		LookupDebrisEffect
	189470		DebrisRegisterCutoffCameraVec
	189478		CameraEmitterDistance
	001894a8		DebrisFindAllOfType
	189538		FindDebrisEffectStack
	189598		RemoveDebrisEffectFromStack
	001895e0		AddChunkControlToStack
	189610		SolveQuadratic
	001896f8		GenDebIndexSort
	189718		GenDebMomAdjFromPos
	189778		GenDebMomAdjFromPosAll
	001897a8		GenDebMomAdjFromPosRev
	001897c8		GenDebMomAdjFromSplash
	001897f0		GenDebMomAdjFromAshRock
	189818		GenDebMomAdjFromPosRevTree
	189900		CreateCopyMat
	00189ac0		DebAlloc
	00189b20		RemoveChunkControlFromStack
	00189b68		DebFreeWithoutKey
	00189bb0		DebrisEmitterOrientationMtx
	00189c70		AddDebrisEffectToStack
	00189ca0		DebrisDoSounds
	00189d98		edppPtlCreate
	00189fc0		edppPtlPlace
	0018a0c0		edppDoInput
	0018a4e8		edppDrawSpheres
	0018a6e0		edppDrawCursor
	0018aee8		edppDetermineNearest
	0018b030		cbPtlApplyGrad
	0018b270		TidyAllEffects
	0018b548		cbPtlDeleteEffect
	0018b738		cbPtlAddEffect
	0018b8e0		cbPtlCopyEffect
	0018ba98		cbPtlChangeY
	0018bc78		cbPtlChangeZ
	0018be58		UpdateTotalPtls
	0018bfe8		cbChangeGenRateMenu
	0018c150		cbPtlCopySize
	0018c358		cbPtlApplySize
	0018c530		cbPtlApplyRot
	0018c690		cbPtlSelGSort
	0018c7a0		cbEffectListMenu
	0018c8e8		edptlcbSwitchMenu
	0018ca80		edptlcbGroupMenu
	0018cbc0		edptlcbDpadModeMenu
	0018cd40		cbPtlTypeMenu
	0018cec8		cbPtlColMenu
	0018d1f8		cbPtlJibMenu
	0018d420		edptlcbBounceMenu
	0018d580		edptlcbSoundIDMenu
	0018d798		edptlcbSoundControlMenu
	0018da68		edptlcbSoundXMenu
	0018dc38		cbPtlCollMenu
	0018de88		cbPtlSizeMenu
	0018e280		cbPtlRotMenu
	0018e540		cbPtlCutOffMenu
	0018e768		cbPtlVarEmitMenu
	0018ec38		cbPtlVarStartMenu
	0018f028		cbPtlTextureSelectMenu
	0018f1c0		cbPtlTextureMenu
	0018f398		cbPtlEmitTimeMenu
	0018f620		cbPtlEmitVelMenu
	0018f788		cbPtlGravMenu
	0018f920		edppSaveEffects
	0018ffd8		cbFileSaveEffects
	190380		FileLoadSingleEffectType
	190740		edppLoadEffects
	00190d10		edppRestartAllEffectsInLevel
	00190e58		edppMergeEffects
	191128		cbFileLoadEffects
	191458		edppMemCardSaveEffects
	00191b18		cbMemCardSaveEffects
	00191d30		cbMemCardSaveEffectTypes
	00191f48		MemCardLoadSingleEffectType
	001922c8		edppMemCardLoadEffects
	192690		cbMemCardLoadEffects
	001928a0		edppMemCardMergeEffects
	00192b38		cbMemCardMergeEffects
	00192cb8		cbMemCardDeleteEffects
	00192e60		cbMemCardMenu
	193290		edptlcbClipboardMenu
	001934b0		cbPtlDataMenu
	193728		cbPtlEmitMenu
	00193a10		cbPtlGSortMenu
	00193c50		edppInit
	194330		ParticleReset
	194360		edppDestroyAllParticles
	001943c8		edppDestroyAllEffects
	001943f8		edppRegisterLevel
	194448		edppRegisterPointerToGameCharLocation
	194468		edppPtlDestroy
	001944c0		edppPtlChangeType
	194588		edppWrite
	194650		edppRead
	001946d8		edppProc
	194738		edppHighlightNearest
	001947b0		edppRender
	194848		cbPtlChangeGrav
	001948e0		cbChangeNameMenu
	001949e8		edptlcbEmptyClipboard
	00194a20		edptlcbPasteClipboard
	00194aa0		edptlcbCutClipboard
	00194b18		edptlcbApplyBounceOffset
	00194b78		edptlcbApplyBounceFactor
	00194bd8		cbPtlChangeEmitVel
	00194c40		cbPtlChangeX
	00194d38		cbPtlChangeCutOff
	00194db8		cbPtlChangeCutOn
	00194e38		cbPtlChangeDrawCutOff
	00194ea0		cbPtlChangeGenRate
	00194f20		cbCancelChangeGenRateMenu
	00194f48		cbChangeETimeMenu
	195088		cbPtlApplyJib
	195148		cbPtlSelType
	195190		cbPtlSelGCode
	195258		cbCancelMessageMenu
	195280		cbSelEffectList
	195350		cbCancelEffectListMenu
	195378		edptlcbSetSwitchId
	001953e0		edptlcbSetSwitchVar
	195440		edptlcbSwitchTypeMenu
	195590		edptlcbCancelSwitchMenu
	001955b8		edptlcbCancelGroupMenu
	001955e0		edptlcbSetMasterGroup
	001955f8		edptlcbSetGroup
	195670		edptlcbSetDpadMode
	195680		edptlcbCancelDpadModeMenu
	001956a8		edptlcbJumpToGameLocation
	001956d8		cbPtlCancelTypeMenu
	195700		cbPtlCancelColMenu
	195730		cbPtlCancelJibMenu
	195768		edptlcbCancelBounceMenu
	195790		cbChangeNumCollSpheres
	195800		cbPtlDefaultCollEnv
	001958d8		cbPtlApplyCollEnv
	001959c0		edptlcbSetSoundID
	00195a78		edptlcbSetSoundControl
	00195b28		edptlcbChangeSoundDelay
	00195ba8		edptlcbCancelSoundIDMenu
	00195bd0		edptlcbCancelSoundControlMenu
	00195bf8		edptlcbCancelSoundXMenu
	00195c20		edptlcbSoundsMenu
	00195d70		cbPtlCancelCollMenu
	00195d98		cbPtlCancelSizeMenu
	00195dd0		cbPtlCancelRotMenu
	00195e00		cbPtlCancelCutOffMenu
	00195e28		cbPtlCancelVarEmitMenu
	00195e50		cbPtlCancelVarStartMenu
	00195e78		cbPtlSScaleMenu
	00195f58		cbPtlChangeTextureSelect
	196068		cbPtlSelTextureType
	001960d0		cbPtlCancelTextureMenu
	196108		cbPtlChangeIvalOn
	196188		cbPtlChangeIvalOnRan
	196208		cbPtlChangeIvalOff
	196288		cbPtlChangeIvalOffRan
	196308		cbPtlCancelEmitTimeMenu
	196330		cbPtlCancelEmitVelMenu
	196358		cbPtlCancelGravMenu
	196380		cbMemCardEraseConfirm
	196490		cbChangeFileNameMenu
	196578		cbMemCardLoadEffectsMenu
	001966c8		cbMemCardMergeEffectsMenu
	196818		cbMemCardDeleteEffectsMenu
	196968		cbCancelMemCardMenu
	196990		edptlcbCancelClipboardMenu
	001969b8		cbPtlCancelDataMenu
	001969e0		cbPtlCancelEmitMenu
	00196a08		cbPtlCancelGSortMenu
	00196a30		cbPtlSnapToggle
	00196a40		edptlcbResetParticles
	00196ab0		cbPtlCancel
	00196ab8		edppClose
	00196ae0		edppEnter
	00196bb8		edppApply
	00196bc0		cbChangeName
	00196c08		cbCancelChangeNameMenu
	00196c70		cbPtlChangeETime
	00196ce8		cbCancelChangeETimeMenu
	00196d10		cbConfirmMenuNo
	00196d60		cbCancelConfirmMenu
	00196d88		edptlcbSetSwitchType
	00196e20		edptlcbCancelSwitchTypeMenu
	00196e48		edptlcbCancelSoundsMenu
	00196e70		cbPtlChangeSScale
	00196e88		cbPtlCancelSScaleMenu
	00196eb0		cbMemCardErase
	00196fb0		cbChangeFileName
	00196fd8		cbCancelChangeFileNameMenu
	197000		cbMemCardCancelLoadEffectsMenu
	197028		cbMemCardCancelMergeEffectsMenu
	197050		cbMemCardCancelDeleteEffectsMenu
	197078		CreateMessageMenu
	197160		edobjUpdateObjects
	00197f28		edobjRenderObjects
	001980f0		edobjDetermineNearestObject
	198240		edobjDetermineNearestWaypoint
	001983e0		edobjDetermineNearestParticle
	001985c0		edobjDetermineNearestSound
	001987a0		edobjConvertPathToAnim
	0019a578		edobjSoundCreate
	0019a690		edobjSoundDestroy
	0019a7d8		edobjParticleCreate
	0019a900		edobjParticleDestroy
	0019aa50		edobjWaypointCreate
	0019ab88		edobjWaypointDestroy
	0019ad28		edobjObjectCreate
	0019aee0		edobjObjectCreateCopy
	0019b088		edobjObjectDestroy
	0019b168		edobjDoInput
	0019bc20		edobjDrawCursor
	0019c2b0		edobjFileSaveObjects
	0019c6a8		edobjFileLoadObjects
	0019d170		edobjcbInstanceMenu
	0019d300		edobjcbSwitchTypeMenu
	0019d718		edobjcbSwitchMenu
	0019d918		edobjcbAnimPropertiesMenu
	0019db48		edobjcbWayPropertiesMenu
	0019de70		edobjcbLocalSoundMenu
	0019e098		edobjcbParticleTypeMenu
	0019e218		edobjcbLocalParticleMenu
	0019e3a8		edobjcbBouncyMenu
	0019e558		edobjInit
	0019e920		edobjRenderSoundEmitters
	0019ea60		edobjRenderParticleEmitters
	0019ec00		edobjRenderWaypoints
	0019ed90		edobjRender
	0019eed0		edobjRegisterLevel
	0019eef0		edobjResetAnimsToZero
	0019ef70		edobjRegisterBaseScene
	0019ef78		edobjObjectReset
	0019efb8		edobjLookupInstance
	0019f040		edobjObjectDestroyAll
	0019f078		edobjPlayerObjectDistance
	0019f0e0		edobjRenderCutoffTest
	0019f158		edobjcbResetAnims
	0019f1d8		edobjLookupInstanceIndex
	0019f238		edobjSoundPlace
	0019f280		edobjParticlePlace
	0019f308		edobjWaypointPlace
	0019f368		edobjObjectPlace
	0019f418		edobjcbCancelOptMenu
	0019f420		edobjcbFileSaveObjects
	0019f4f8		edobjcbFileLoadObjects
	0019f5a8		edobjcbChangeAnimSpeed
	0019f5e8		edobjcbChangeAnimPause
	0019f628		edobjcbChangeAnimStartOffset
	0019f660		edobjcbOscillateToggle
	0019f6a0		edobjcbSnapYToggle
	0019f700		edobjcbSnapXZToggle
	0019f760		edobjcbToggleParticleSwitch
	0019f7a0		edobjcbChangeWaypointSpeed
	0019f7f8		edobjcbChangeWaypointXRot
	0019f860		edobjcbChangeWaypointYRot
	0019f8c8		edobjcbChangeWaypointZRot
	0019f930		edobjcbChangeWaypointTime
	0019f9b0		edobjcbSetInstanceType
	0019f9f8		edobjcbSetSwitchType
